SourceLanguageCode	TargetLanguageCode	SourceLanguageName	TargetLanguageName	SourcePopulation	TargetPopulations	Coocurrences	PhiCorrelation	Tstatistic
abk	kir	Abkhazian	Kirghiz	9	116	0	 -0.00001261	 -0.00016631
abk	kom	Abkhazian	Komi	9	22	0	 -0.00000549	 -0.00002393
abk	kon	Abkhazian	Kongo	9	14	0	 -0.00000438	 -0.00001579
abk	kor	Abkhazian	Korean	9	5941	0	 -0.00009033	 -0.01158970
abk	ksh	Abkhazian	KÌ¦lsch	9	117	0	 -0.00001266	 -0.00012211
abk	kur	Abkhazian	Kurdish	9	373	0	 -0.00002261	 -0.00040508
abk	lao	Abkhazian	Lao	9	59	0	 -0.00000899	 -0.00007629
abk	lat	Abkhazian	Latin	9	1932	0	 -0.00005147	 -0.00190722
abk	lav	Abkhazian	Latvian	9	1069	0	 -0.00003828	 -0.00152162
abk	lbe	Abkhazian	Lak	9	30	0	 -0.00000641	 -0.00002399
abk	lij	Abkhazian	Ligurian	9	112	0	 -0.00001239	 -0.00008583
abk	lim	Abkhazian	Limburgan	9	194	0	 -0.00001630	 -0.00020688
abk	lin	Abkhazian	Lingala	9	19	0	 -0.00000510	 -0.00001840
abk	lit	Abkhazian	Lithuanian	9	1979	0	 -0.00005209	 -0.00311782
abk	lmo	Abkhazian	Lombard	9	231	0	 -0.00001779	 -0.00021424
abk	ltz	Abkhazian	Luxembourgish	9	551	0	 -0.00002748	 -0.00064972
abk	lug	Abkhazian	Ganda	9	3	0	 -0.00000203	 -0.00000731
abk	mah	Abkhazian	Marshallese	9	3	0	 -0.00000203	 -0.00000731
abk	mal	Abkhazian	Malayalam	9	965	0	 -0.00003637	 -0.00137678
abk	mar	Abkhazian	Marathi	9	465	0	 -0.00002524	 -0.00062451
abk	mdf	Abkhazian	Moksha	9	124	0	 -0.00001304	 -0.00004700
abk	mkd	Abkhazian	Macedonian	9	943	0	 -0.00003595	 -0.00140722
abk	mlg	Abkhazian	Malagasy	9	163	0	 -0.00001495	 -0.00011184
abk	mlt	Abkhazian	Maltese	9	132	0	 -0.00001345	 -0.00015510
abk	mol	Abkhazian	Moldavian	9	43	0	 -0.00000768	 -0.00004975
abk	mon	Abkhazian	Mongolian	9	307	0	 -0.00002051	 -0.00040455
abk	mri	Abkhazian	Maori	9	201	0	 -0.00001660	 -0.00011617
abk	msa	Abkhazian	Malay (macrolanguage)	9	5532	0	 -0.00008716	 -0.00914246
abk	mus	Abkhazian	Creek	9	4	0	 -0.00000234	 -0.00000844
abk	mya	Abkhazian	Burmese	9	90	0	 -0.00001111	 -0.00014047
abk	myv	Abkhazian	Erzya	9	32	0	 -0.00000662	 -0.00002388
abk	mzn	Abkhazian	Mazanderani	9	51	0	 -0.00000836	 -0.00004729
abk	nap	Abkhazian	Neapolitan	9	157	0	 -0.00001467	 -0.00014958
abk	nau	Abkhazian	Nauru	9	39	0	 -0.00000731	 -0.00002831
abk	nav	Abkhazian	Navajo	9	48	0	 -0.00000811	 -0.00003535
abk	ndo	Abkhazian	Ndonga	9	5	0	 -0.00000262	 -0.00000944
abk	nds	Abkhazian	Low German	9	340	0	 -0.00002159	 -0.00029988
abk	nep	Abkhazian	Nepali macrolanguage	9	275	0	 -0.00001941	 -0.00027930
abk	new	Abkhazian	Newari	9	171	0	 -0.00001531	 -0.00008523
abk	nld	Abkhazian	Dutch	9	26888	0	 -0.00019296	 -0.04180996
abk	nor	Abkhazian	Norwegian	9	13866	0	 -0.00013821	 -0.02085835
abk	nov	Abkhazian	Novial	9	118	0	 -0.00001272	 -0.00004585
abk	nrm	Abkhazian	Narom	9	27	0	 -0.00000608	 -0.00002433
abk	nya	Abkhazian	Nyanja	9	7	0	 -0.00000310	 -0.00001117
abk	oci	Abkhazian	Occitan (post 1500)	9	345	0	 -0.00002174	 -0.00028764
abk	ori	Abkhazian	Oriya (macrolanguage)	9	141	0	 -0.00001390	 -0.00010494
abk	orm	Abkhazian	Oromo	9	57	0	 -0.00000884	 -0.00003186
abk	oss	Abkhazian	Ossetian	9	77	0	 -0.00001027	 -0.00006736
abk	pag	Abkhazian	Pangasinan	9	16	0	 -0.00000468	 -0.00001688
abk	pam	Abkhazian	Pampanga	9	19	0	 -0.00000510	 -0.00002651
abk	pan	Abkhazian	Panjabi	9	105	0	 -0.00001200	 -0.00009818
abk	pap	Abkhazian	Papiamento	9	52	0	 -0.00000844	 -0.00005848
abk	pdc	Abkhazian	Pennsylvania German	9	48	0	 -0.00000811	 -0.00004729
abk	pih	Abkhazian	Pitcairn-Norfolk	9	77	0	 -0.00001027	 -0.00004926
abk	pli	Abkhazian	Pali	9	49	0	 -0.00000819	 -0.00002954
abk	pms	Abkhazian	Piemontese	9	238	0	 -0.00001806	 -0.00016153
abk	pnt	Abkhazian	Pontic	9	114	0	 -0.00001250	 -0.00004506
abk	pol	Abkhazian	Polish	9	21517	0	 -0.00017243	 -0.03738762
abk	por	Abkhazian	Portuguese	9	22072	0	 -0.00017466	 -0.04295563
abk	pus	Abkhazian	Pushto	9	46	0	 -0.00000794	 -0.00006595
abk	que	Abkhazian	Quechua	9	143	0	 -0.00001400	 -0.00011878
abk	roh	Abkhazian	Romansh	9	98	0	 -0.00001159	 -0.00011175
abk	rom	Abkhazian	Romany	9	76	0	 -0.00001020	 -0.00004082
abk	ron	Abkhazian	Romanian	9	6192	0	 -0.00009222	 -0.00974031
abk	run	Abkhazian	Rundi	9	7	0	 -0.00000310	 -0.00001117
abk	rup	Abkhazian	Macedo-Romanian	9	85	0	 -0.00001079	 -0.00006910
abk	rus	Abkhazian	Russian	9	35178	4	  0.00693715	  1.98561223
abk	sag	Abkhazian	Sango	9	51	0	 -0.00000836	 -0.00003014
abk	sah	Abkhazian	Yakut	9	48	0	 -0.00000811	 -0.00006123
abk	san	Abkhazian	Sanskrit	9	165	0	 -0.00001504	 -0.00017918
abk	scn	Abkhazian	Sicilian	9	268	0	 -0.00001916	 -0.00029064
abk	sco	Abkhazian	Scots	9	362	0	 -0.00002227	 -0.00033484
abk	sgs	Abkhazian	Samogitian	9	139	0	 -0.00001380	 -0.00007303
abk	sin	Abkhazian	Sinhala	9	265	0	 -0.00001906	 -0.00051346
abk	slk	Abkhazian	Slovak	9	3485	0	 -0.00006915	 -0.00465110
abk	slv	Abkhazian	Slovenian	9	2993	0	 -0.00006408	 -0.00477537
abk	sme	Abkhazian	Northern Sami	9	111	0	 -0.00001233	 -0.00009393
abk	smo	Abkhazian	Samoan	9	114	0	 -0.00001250	 -0.00006373
abk	sna	Abkhazian	Shona	9	154	0	 -0.00001453	 -0.00005238
abk	snd	Abkhazian	Sindhi	9	123	0	 -0.00001298	 -0.00009271
abk	som	Abkhazian	Somali	9	229	0	 -0.00001771	 -0.00019243
abk	sot	Abkhazian	Southern Sotho	9	158	0	 -0.00001471	 -0.00005305
abk	spa	Abkhazian	Spanish	9	58791	0	 -0.00028714	 -0.10952190
abk	sqi	Abkhazian	Albanian	9	1806	0	 -0.00004976	 -0.00222214
abk	srd	Abkhazian	Sardinian	9	133	0	 -0.00001350	 -0.00011923
abk	srn	Abkhazian	Sranan Tongo	9	116	0	 -0.00001261	 -0.00004546
abk	ssw	Abkhazian	Swati	9	149	0	 -0.00001429	 -0.00005152
abk	stq	Abkhazian	Saterfriesisch	9	157	0	 -0.00001467	 -0.00005288
abk	sun	Abkhazian	Sundanese	9	245	0	 -0.00001832	 -0.00021290
abk	swa	Abkhazian	Swahili (macrolanguage)	9	370	0	 -0.00002252	 -0.00035030
abk	swe	Abkhazian	Swedish	9	20863	0	 -0.00016977	 -0.02964708
abk	szl	Abkhazian	Silesian	9	241	0	 -0.00001817	 -0.00014986
abk	tah	Abkhazian	Tahitian	9	164	0	 -0.00001499	 -0.00005996
abk	tam	Abkhazian	Tamil	9	897	0	 -0.00003506	 -0.00125794
abk	tat	Abkhazian	Tatar	9	142	0	 -0.00001395	 -0.00013949
abk	tel	Abkhazian	Telugu	9	628	0	 -0.00002934	 -0.00096504
abk	tet	Abkhazian	Tetum	9	121	0	 -0.00001288	 -0.00006175
abk	tgk	Abkhazian	Tajik	9	201	0	 -0.00001660	 -0.00018180
abk	tha	Abkhazian	Thai	9	2725	0	 -0.00006114	 -0.00517077
abk	tir	Abkhazian	Tigrinya	9	51	0	 -0.00000836	 -0.00003014
abk	ton	Abkhazian	Tonga (Tonga Islands)	9	57	0	 -0.00000884	 -0.00003186
abk	tpi	Abkhazian	Tok Pisin	9	100	0	 -0.00001171	 -0.00007120
abk	tsn	Abkhazian	Tswana	9	103	0	 -0.00001188	 -0.00005940
abk	tso	Abkhazian	Tsonga	9	106	0	 -0.00001205	 -0.00004345
abk	tuk	Abkhazian	Turkmen	9	157	0	 -0.00001467	 -0.00011456
abk	tum	Abkhazian	Tumbuka	9	148	0	 -0.00001424	 -0.00005135
abk	tur	Abkhazian	Turkish	9	10189	1	  0.00319047	  0.49348466
abk	udm	Abkhazian	Udmurt	9	174	0	 -0.00001544	 -0.00008870
abk	uig	Abkhazian	Uighur	9	187	0	 -0.00001601	 -0.00010857
abk	ukr	Abkhazian	Ukrainian	9	7076	0	 -0.00009860	 -0.00987314
abk	urd	Abkhazian	Urdu	9	428	0	 -0.00002422	 -0.00051090
abk	uzb	Abkhazian	Uzbek	9	314	0	 -0.00002074	 -0.00026967
abk	vec	Abkhazian	Venetian	9	382	0	 -0.00002288	 -0.00028851
abk	ven	Abkhazian	Venda	9	149	0	 -0.00001429	 -0.00005152
abk	vie	Abkhazian	Vietnamese	9	3098	0	 -0.00006519	 -0.00591857
abk	vls	Abkhazian	Vlaams	9	247	0	 -0.00001840	 -0.00025159
abk	vol	Abkhazian	VolapÌ_k	9	135	0	 -0.00001360	 -0.00009324
abk	war	Abkhazian	Waray (Philippines)	9	114	0	 -0.00001250	 -0.00007394
abk	wln	Abkhazian	Walloon	9	80	0	 -0.00001047	 -0.00007254
abk	wol	Abkhazian	Wolof	9	66	0	 -0.00000951	 -0.00004659
abk	xal	Abkhazian	Kalmyk	9	114	0	 -0.00001250	 -0.00004841
abk	xho	Abkhazian	Xhosa	9	58	0	 -0.00000891	 -0.00003214
abk	yid	Abkhazian	Yiddish	9	329	0	 -0.00002123	 -0.00044031
abk	yor	Abkhazian	Yoruba	9	165	0	 -0.00001504	 -0.00006554
abk	zea	Abkhazian	Zeeuws	9	161	0	 -0.00001485	 -0.00009035
abk	zha	Abkhazian	Zhuang	9	177	0	 -0.00001557	 -0.00007469
abk	zho	Abkhazian	Chinese	9	19201	0	 -0.00016281	 -0.03652955
abk	zul	Abkhazian	Zulu	9	18	0	 -0.00000497	 -0.00001923
abk	zza	Abkhazian	Zaza	9	142	0	 -0.00001395	 -0.00009765
afr	aar	Afrikaans	Afar	776	5	0	 -0.00002431	 -0.00054842
afr	abk	Afrikaans	Abkhazian	776	9	0	 -0.00003261	 -0.00073579
afr	aka	Afrikaans	Akan	776	183	2	  0.00516123	  0.11644413
afr	amh	Afrikaans	Amharic	776	81	1	  0.00389148	  0.08779651
afr	ang	Afrikaans	Old English (ca. 450-1100)	776	135	2	  0.00605398	  0.13658663
afr	ara	Afrikaans	Arabic	776	6361	1	 -0.00041738	 -0.05639467
afr	arc	Afrikaans	Official Aramaic (700-300 BCE)	776	157	1	  0.00272927	  0.06157533
afr	arg	Afrikaans	Aragonese	776	377	3	  0.00533666	  0.12040233
afr	asm	Afrikaans	Assamese	776	146	1	  0.00284011	  0.06407600
afr	ast	Afrikaans	Asturian	776	341	1	  0.00174364	  0.03933846
afr	ava	Afrikaans	Avaric	776	105	1	  0.00339248	  0.07653832
afr	aym	Afrikaans	Aymara	776	118	1	  0.00318715	  0.07190584
afr	aze	Afrikaans	Azerbaijani	776	1111	0	 -0.00036243	 -0.01356569
afr	bak	Afrikaans	Bashkir	776	190	1	  0.00245495	  0.05538628
afr	bam	Afrikaans	Bambara	776	12	0	 -0.00003766	 -0.00084962
afr	bar	Afrikaans	Bavarian	776	515	2	  0.00291777	  0.06582818
afr	bel	Afrikaans	Belarusian	776	507	0	 -0.00024480	 -0.00552303
afr	ben	Afrikaans	Bengali	776	843	1	  0.00092109	  0.02924381
afr	bik	Afrikaans	Bikol	776	58	0	 -0.00008279	 -0.00186788
afr	bis	Afrikaans	Bislama	776	52	0	 -0.00007839	 -0.00176863
afr	bod	Afrikaans	Tibetan	776	155	1	  0.00274857	  0.06201070
afr	bpy	Afrikaans	Bishnupriya	776	116	1	  0.00321653	  0.07256859
afr	bre	Afrikaans	Breton	776	359	0	 -0.00020599	 -0.00464738
afr	bua	Afrikaans	Buriat	776	117	1	  0.00320175	  0.07223514
afr	bug	Afrikaans	Buginese	776	143	1	  0.00287247	  0.06480614
afr	bul	Afrikaans	Bulgarian	776	4122	1	 -0.00013885	 -0.01142174
afr	cat	Afrikaans	Catalan	776	8075	2	 -0.00017808	 -0.01862263
afr	ceb	Afrikaans	Cebuano	776	139	0	 -0.00012817	 -0.00289168
afr	ces	Afrikaans	Czech	776	8493	0	 -0.00100351	 -0.12383538
afr	cha	Afrikaans	Chamorro	776	62	1	  0.00447418	  0.10094322
afr	che	Afrikaans	Chechen	776	121	1	  0.00314443	  0.07094199
afr	chm	Afrikaans	Mari (Russia)	776	118	1	  0.00318715	  0.07190584
afr	cho	Afrikaans	Choctaw	776	4	0	 -0.00002174	 -0.00049052
afr	chr	Afrikaans	Cherokee	776	68	1	  0.00426433	  0.09620858
afr	chu	Afrikaans	Church Slavic	776	178	1	  0.00254612	  0.05744327
afr	chv	Afrikaans	Chuvash	776	238	1	  0.00215966	  0.04872422
afr	chy	Afrikaans	Cheyenne	776	61	1	  0.00451210	  0.10179866
afr	cor	Afrikaans	Cornish	776	65	0	 -0.00008765	 -0.00197739
afr	cos	Afrikaans	Corsican	776	66	0	 -0.00008832	 -0.00199255
afr	cre	Afrikaans	Cree	776	23	0	 -0.00005214	 -0.00117624
afr	crh	Afrikaans	Crimean Tatar	776	139	1	  0.00291719	  0.06581516
afr	csb	Afrikaans	Kashubian	776	89	0	 -0.00010256	 -0.00231384
afr	cym	Afrikaans	Welsh	776	496	0	 -0.00024213	 -0.00546278
afr	dan	Afrikaans	Danish	776	8164	2	 -0.00018783	 -0.02080463
afr	deu	Afrikaans	German	776	103768	70	  0.00438981	  2.07864264
afr	div	Afrikaans	Dhivehi	776	168	1	  0.00262918	  0.05931731
afr	dsb	Afrikaans	Lower Sorbian	776	174	1	  0.00257851	  0.05817412
afr	dzo	Afrikaans	Dzongkha	776	108	1	  0.00334190	  0.07539703
afr	ell	Afrikaans	Modern Greek (1453-)	776	3789	3	  0.00108146	  0.08403407
afr	eml	Afrikaans	Emiliano-Romagnolo	776	110	0	 -0.00011402	 -0.00257239
afr	eng	Afrikaans	English	776	273987	271	  0.01364811	 17.20714839
afr	epo	Afrikaans	Esperanto	776	2310	6	  0.00396138	  0.16731987
afr	est	Afrikaans	Estonian	776	1956	4	  0.00276748	  0.15165726
afr	eus	Afrikaans	Basque	776	1093	3	  0.00289918	  0.10241980
afr	ewe	Afrikaans	Ewe	776	128	1	  0.00305052	  0.06882322
afr	ext	Afrikaans	Extremaduran	776	139	1	  0.00291719	  0.06581516
afr	fao	Afrikaans	Faroese	776	288	1	  0.00193125	  0.04357096
afr	fas	Afrikaans	Persian	776	4738	2	  0.00029518	  0.03492660
afr	fij	Afrikaans	Fijian	776	104	1	  0.00340982	  0.07692945
afr	fil	Afrikaans	Filipino (macrolanguage)	776	713	1	  0.00105446	  0.02999188
afr	fin	Afrikaans	Finnish	776	11484	3	 -0.00016024	 -0.02311491
afr	fra	Afrikaans	French	776	69366	36	  0.00207263	  0.78320529
afr	frp	Afrikaans	Arpitan	776	150	1	  0.00279843	  0.06313582
afr	fry	Afrikaans	Western Frisian	776	357	4	  0.00739594	  0.16686454
afr	ful	Afrikaans	Fulah	776	101	1	  0.00346333	  0.07813679
afr	fur	Afrikaans	Friulian	776	98	0	 -0.00010762	 -0.00242802
afr	gla	Afrikaans	Scottish Gaelic	776	270	2	  0.00419161	  0.09456779
afr	gle	Afrikaans	Irish	776	523	2	  0.00289157	  0.06523707
afr	glg	Afrikaans	Galician	776	1541	4	  0.00323264	  0.12661135
afr	glk	Afrikaans	Gilaki	776	184	1	  0.00249946	  0.05639050
afr	glv	Afrikaans	Manx	776	119	1	  0.00317274	  0.07158061
afr	got	Afrikaans	Gothic	776	134	1	  0.00297581	  0.06713769
afr	grn	Afrikaans	Guarani	776	155	1	  0.00274857	  0.06201070
afr	guj	Afrikaans	Gujarati	776	319	1	  0.00181615	  0.04097430
afr	hat	Afrikaans	Haitian	776	190	2	  0.00505975	  0.11415451
afr	hau	Afrikaans	Hausa	776	157	1	  0.00272927	  0.06157533
afr	haw	Afrikaans	Hawaiian	776	120	1	  0.00315850	  0.07125935
afr	hbs	Afrikaans	Serbo-Croatian	776	7389	4	  0.00073731	  0.07697382
afr	heb	Afrikaans	Hebrew	776	6538	1	 -0.00043554	 -0.06002825
afr	hif	Afrikaans	Fiji Hindi	776	68	0	 -0.00008965	 -0.00202251
afr	hin	Afrikaans	Hindi	776	1178	0	 -0.00037320	 -0.01410783
afr	hsb	Afrikaans	Upper Sorbian	776	234	1	  0.00218088	  0.04920300
afr	hun	Afrikaans	Hungarian	776	9488	2	 -0.00032232	 -0.04328105
afr	hye	Afrikaans	Armenian	776	575	1	  0.00123673	  0.03118924
afr	ibo	Afrikaans	Igbo	776	55	1	  0.00476064	  0.10740604
afr	ido	Afrikaans	Ido	776	235	1	  0.00217553	  0.04908221
afr	iii	Afrikaans	Sichuan Yi	776	2	0	 -0.00001537	 -0.00034685
afr	iku	Afrikaans	Inuktitut	776	18	0	 -0.00004612	 -0.00104056
afr	ile	Afrikaans	Interlingue	776	26	0	 -0.00005543	 -0.00125060
afr	ilo	Afrikaans	Iloko	776	84	1	  0.00381780	  0.08613420
afr	ina	Afrikaans	Interlingua (International Auxiliary Language Association)	776	200	0	 -0.00015375	 -0.00346867
afr	ipk	Afrikaans	Inupiaq	776	56	1	  0.00471649	  0.10640996
afr	isl	Afrikaans	Icelandic	776	956	1	  0.00082523	  0.02847928
afr	ita	Afrikaans	Italian	776	33146	8	 -0.00040417	 -0.10918397
afr	jav	Afrikaans	Javanese	776	339	1	  0.00174996	  0.03948097
afr	jbo	Afrikaans	Lojban	776	169	1	  0.00262056	  0.05912269
afr	jpn	Afrikaans	Japanese	776	28951	9	  0.00004966	  0.01592716
afr	kaa	Afrikaans	Kara-Kalpak	776	104	1	  0.00340982	  0.07692945
afr	kab	Afrikaans	Kabyle	776	168	1	  0.00262918	  0.05931731
afr	kal	Afrikaans	Kalaallisut	776	55	0	 -0.00008062	 -0.00181893
afr	kan	Afrikaans	Kannada	776	354	0	 -0.00020455	 -0.00472245
afr	kas	Afrikaans	Kashmiri	776	10	0	 -0.00003438	 -0.00077559
afr	kat	Afrikaans	Georgian	776	700	0	 -0.00028766	 -0.00980158
afr	kau	Afrikaans	Kanuri	776	9	0	 -0.00003261	 -0.00073579
afr	kaz	Afrikaans	Kazakh	776	349	0	 -0.00020310	 -0.00490818
afr	khm	Afrikaans	Central Khmer	776	96	0	 -0.00010652	 -0.00240311
afr	kik	Afrikaans	Kikuyu	776	3	0	 -0.00001883	 -0.00042481
afr	kin	Afrikaans	Kinyarwanda	776	19	0	 -0.00004739	 -0.00106908
afr	kir	Afrikaans	Kirghiz	776	116	0	 -0.00011709	 -0.00264161
afr	kom	Afrikaans	Komi	776	22	0	 -0.00005099	 -0.00115039
afr	kon	Afrikaans	Kongo	776	14	0	 -0.00004068	 -0.00091769
afr	kor	Afrikaans	Korean	776	5941	2	  0.00009380	  0.01203532
afr	ksh	Afrikaans	KÌ¦lsch	776	117	0	 -0.00011759	 -0.00265298
afr	kur	Afrikaans	Kurdish	776	373	0	 -0.00020997	 -0.00473714
afr	lao	Afrikaans	Lao	776	59	0	 -0.00008350	 -0.00188392
afr	lat	Afrikaans	Latin	776	1932	3	  0.00197340	  0.07312253
afr	lav	Afrikaans	Latvian	776	1069	0	 -0.00035551	 -0.01413122
afr	lbe	Afrikaans	Lak	776	30	0	 -0.00005954	 -0.00134336
afr	lij	Afrikaans	Ligurian	776	112	1	  0.00327757	  0.07394575
afr	lim	Afrikaans	Limburgan	776	194	5	  0.01273762	  0.28739701
afr	lin	Afrikaans	Lingala	776	19	0	 -0.00004739	 -0.00106908
afr	lit	Afrikaans	Lithuanian	776	1979	0	 -0.00048380	 -0.02895511
afr	lmo	Afrikaans	Lombard	776	231	1	  0.00219714	  0.04956985
afr	ltz	Afrikaans	Luxembourgish	776	551	1	  0.00127449	  0.03013303
afr	lug	Afrikaans	Ganda	776	3	0	 -0.00001883	 -0.00042481
afr	mah	Afrikaans	Marshallese	776	3	0	 -0.00001883	 -0.00042481
afr	mal	Afrikaans	Malayalam	776	965	0	 -0.00033777	 -0.01278616
afr	mar	Afrikaans	Marathi	776	465	1	  0.00143069	  0.03539324
afr	mdf	Afrikaans	Moksha	776	124	1	  0.00310324	  0.07001252
afr	mkd	Afrikaans	Macedonian	776	943	0	 -0.00033389	 -0.01306884
afr	mlg	Afrikaans	Malagasy	776	163	1	  0.00267346	  0.06031621
afr	mlt	Afrikaans	Maltese	776	132	0	 -0.00012490	 -0.00281792
afr	mol	Afrikaans	Moldavian	776	43	0	 -0.00007129	 -0.00160831
afr	mon	Afrikaans	Mongolian	776	307	1	  0.00185875	  0.04193532
afr	mri	Afrikaans	Maori	776	201	1	  0.00237840	  0.05365921
afr	msa	Afrikaans	Malay (macrolanguage)	776	5532	4	  0.00112353	  0.11785250
afr	mus	Afrikaans	Creek	776	4	0	 -0.00002174	 -0.00049052
afr	mya	Afrikaans	Burmese	776	90	0	 -0.00010313	 -0.00232680
afr	myv	Afrikaans	Erzya	776	32	0	 -0.00006150	 -0.00138742
afr	mzn	Afrikaans	Mazanderani	776	51	0	 -0.00007764	 -0.00175154
afr	nap	Afrikaans	Neapolitan	776	157	0	 -0.00013622	 -0.00307322
afr	nau	Afrikaans	Nauru	776	39	0	 -0.00006789	 -0.00153167
afr	nav	Afrikaans	Navajo	776	48	0	 -0.00007532	 -0.00169924
afr	ndo	Afrikaans	Ndonga	776	5	0	 -0.00002431	 -0.00054842
afr	nds	Afrikaans	Low German	776	340	4	  0.00758858	  0.17121109
afr	nep	Afrikaans	Nepali macrolanguage	776	275	1	  0.00198488	  0.04478110
afr	new	Afrikaans	Newari	776	171	1	  0.00260353	  0.05873844
afr	nld	Afrikaans	Dutch	776	26888	78	  0.01537681	  3.33219725
afr	nor	Afrikaans	Norwegian	776	13866	3	 -0.00036640	 -0.05529465
afr	nov	Afrikaans	Novial	776	118	1	  0.00318715	  0.07190584
afr	nrm	Afrikaans	Narom	776	27	0	 -0.00005649	 -0.00127443
afr	nya	Afrikaans	Nyanja	776	7	0	 -0.00002876	 -0.00064890
afr	oci	Afrikaans	Occitan (post 1500)	776	345	2	  0.00366427	  0.08267021
afr	ori	Afrikaans	Oriya (macrolanguage)	776	141	1	  0.00289460	  0.06530543
afr	orm	Afrikaans	Oromo	776	57	1	  0.00467349	  0.10543992
afr	oss	Afrikaans	Ossetian	776	77	1	  0.00399623	  0.09015984
afr	pag	Afrikaans	Pangasinan	776	16	0	 -0.00004348	 -0.00098105
afr	pam	Afrikaans	Pampanga	776	19	0	 -0.00004739	 -0.00106908
afr	pan	Afrikaans	Panjabi	776	105	0	 -0.00011140	 -0.00251324
afr	pap	Afrikaans	Papiamento	776	52	0	 -0.00007839	 -0.00176863
afr	pdc	Afrikaans	Pennsylvania German	776	48	2	  0.01028918	  0.23214682
afr	pih	Afrikaans	Pitcairn-Norfolk	776	77	1	  0.00399623	  0.09015984
afr	pli	Afrikaans	Pali	776	49	1	  0.00505300	  0.11400233
afr	pms	Afrikaans	Piemontese	776	238	2	  0.00448703	  0.10123312
afr	pnt	Afrikaans	Pontic	776	114	1	  0.00324666	  0.07324831
afr	pol	Afrikaans	Polish	776	21517	8	  0.00036499	  0.07913929
afr	por	Afrikaans	Portuguese	776	22072	8	  0.00031963	  0.07860788
afr	pus	Afrikaans	Pushto	776	46	0	 -0.00007373	 -0.00166346
afr	que	Afrikaans	Quechua	776	143	0	 -0.00013000	 -0.00293299
afr	roh	Afrikaans	Romansh	776	98	0	 -0.00010762	 -0.00242802
afr	rom	Afrikaans	Romany	776	76	0	 -0.00009477	 -0.00213818
afr	ron	Afrikaans	Romanian	776	6192	3	  0.00051399	  0.05428600
afr	run	Afrikaans	Rundi	776	7	0	 -0.00002876	 -0.00064890
afr	rup	Afrikaans	Macedo-Romanian	776	85	1	  0.00379410	  0.08559944
afr	rus	Afrikaans	Russian	776	35178	11	  0.00006719	  0.01923054
afr	sag	Afrikaans	Sango	776	51	1	  0.00494989	  0.11167593
afr	sah	Afrikaans	Yakut	776	48	0	 -0.00007532	 -0.00169924
afr	san	Afrikaans	Sanskrit	776	165	0	 -0.00013965	 -0.00315055
afr	scn	Afrikaans	Sicilian	776	268	0	 -0.00017798	 -0.00401533
afr	sco	Afrikaans	Scots	776	362	3	  0.00545466	  0.12306463
afr	sgs	Afrikaans	Samogitian	776	139	1	  0.00291719	  0.06581516
afr	sin	Afrikaans	Sinhala	776	265	0	 -0.00017698	 -0.00476854
afr	slk	Afrikaans	Slovak	776	3485	3	  0.00118359	  0.07960914
afr	slv	Afrikaans	Slovenian	776	2993	5	  0.00268818	  0.20033743
afr	sme	Afrikaans	Northern Sami	776	111	1	  0.00329333	  0.07430136
afr	smo	Afrikaans	Samoan	776	114	1	  0.00324666	  0.07324831
afr	sna	Afrikaans	Shona	776	154	2	  0.00565161	  0.12750820
afr	snd	Afrikaans	Sindhi	776	123	1	  0.00311680	  0.07031865
afr	som	Afrikaans	Somali	776	229	2	  0.00458082	  0.10334899
afr	sot	Afrikaans	Southern Sotho	776	158	2	  0.00557616	  0.12580582
afr	spa	Afrikaans	Spanish	776	58791	22	  0.00062900	  0.23991639
afr	sqi	Afrikaans	Albanian	776	1806	1	  0.00038299	  0.01710213
afr	srd	Afrikaans	Sardinian	776	133	1	  0.00298792	  0.06741087
afr	srn	Afrikaans	Sranan Tongo	776	116	1	  0.00321653	  0.07256859
afr	ssw	Afrikaans	Swati	776	149	2	  0.00575010	  0.12973036
afr	stq	Afrikaans	Saterfriesisch	776	157	2	  0.00559475	  0.12622540
afr	sun	Afrikaans	Sundanese	776	245	1	  0.00212372	  0.04791348
afr	swa	Afrikaans	Swahili (macrolanguage)	776	370	2	  0.00352420	  0.07951001
afr	swe	Afrikaans	Swedish	776	20863	9	  0.00066963	  0.11693843
afr	szl	Afrikaans	Silesian	776	241	2	  0.00445692	  0.10055371
afr	tah	Afrikaans	Tahitian	776	164	2	  0.00546812	  0.12336820
afr	tam	Afrikaans	Tamil	776	897	2	  0.00207233	  0.07434457
afr	tat	Afrikaans	Tatar	776	142	0	 -0.00012955	 -0.00292272
afr	tel	Afrikaans	Telugu	776	628	1	  0.00116041	  0.03817040
afr	tet	Afrikaans	Tetum	776	121	1	  0.00314443	  0.07094199
afr	tgk	Afrikaans	Tajik	776	201	2	  0.00491092	  0.11079679
afr	tha	Afrikaans	Thai	776	2725	0	 -0.00056779	 -0.04802089
afr	tir	Afrikaans	Tigrinya	776	51	1	  0.00494989	  0.11167593
afr	ton	Afrikaans	Tonga (Tonga Islands)	776	57	1	  0.00467349	  0.10543992
afr	tpi	Afrikaans	Tok Pisin	776	100	1	  0.00348169	  0.07855102
afr	tsn	Afrikaans	Tswana	776	103	1	  0.00342740	  0.07732615
afr	tso	Afrikaans	Tsonga	776	106	1	  0.00337539	  0.07615262
afr	tuk	Afrikaans	Turkmen	776	157	1	  0.00272927	  0.06157533
